date,sentiment,relevance,source.uri,source.title
2024-08-15,-0.302,1,miamiherald.com,Miami Herald
2024-08-15,-0.302,1,centredaily.com,Centre Daily Times
2024-08-15,-0.0431,1,thyblackman.com,ThyBlackMan
2024-08-15,-0.1608,1,theatlantavoice.com,The Atlanta Voice | Atlanta GA News
2024-08-15,-0.2627,1,rawstory.com,Raw Story
2024-08-15,-0.2314,1,rawstory.com,Raw Story
2024-08-15,-0.2471,1,rawstory.com,Raw Story
2024-08-15,0.1922,1,exbulletin.com,ExBulletin
2024-08-15,-0.0902,1,breitbart.com,Breitbart
2024-08-15,0.4824,13,wjcl.com,ABC 22 - WJCL Savannah
2024-08-15,0.1137,1,dcnewsnow.com,"DC News Now | Washington, DC"
2024-08-15,0.4824,13,mor-tv.com,MOR-TV
2024-08-15,-0.349,1,hotair.com,HotAir
2024-08-15,0.098,1,keyt.com,NewsChannel 3-12
2024-08-15,0.1137,1,wgntv.com,WGN-TV
2024-08-15,0.4824,13,ketv.com,KETV
2024-08-15,0.4824,13,wyff4.com,WYFF4
2024-08-15,0.4824,13,kcra.com,KCRA
2024-08-15,0.4824,13,wgal.com,WGAL 8 Lancaster/Harrisburg
2024-08-15,0.4824,13,wisn.com,WISN
2024-08-15,0.4824,13,wesh.com,WESH
2024-08-15,0.4824,13,4029tv.com,KHBS/KHOG Channel 40/29
2024-08-15,0.4824,13,wlky.com,WLKY
2024-08-15,0.4824,13,koat.com,KOAT 7
2024-08-15,0.4824,13,ksbw.com,KSBW
2024-08-15,0.4824,13,koco.com,KOCO5
2024-08-15,0.4824,13,wlwt.com,WLWT5
2024-08-15,0.4824,13,wapt.com,WAPT
2024-08-15,0.4824,13,wxii12.com,WXII
2024-08-15,0.4824,13,wpbf.com,WPBF
2024-08-15,0.4824,13,wbaltv.com,WBAL-TV 11
2024-08-15,0.4824,13,wmur.com,WMUR9
2024-08-15,0.4824,13,kcci.com,KCCI
2024-08-15,0.4824,13,wdsu.com,WDSU News
2024-08-15,0.4824,13,wmtw.com,WMTW
2024-08-15,0.4824,13,kmbc.com,KMBC 9
2024-08-15,0.4824,13,mynbc5.com,My NBC5
2024-08-15,0.0275,1,abc45.com,WXLV
2024-08-15,0.2078,1,townhall.com,Townhall
2024-08-15,0.1137,1,myfox8.com,myfox8.com
2024-08-15,-0.2627,13,ccenterdispatch.com,Clay Center Dispatch On-Line
2024-08-15,-0.1843,13,ktbs.com,KTBS
2024-08-15,-0.2706,13,reformer.com,Brattleboro Reformer
2024-08-15,0.2627,1,the-sun.com,The US Sun
2024-08-15,0.1765,1,cnn.com,CNN
2024-08-15,0.1451,1,washingtontimes.com,Washington Times
2024-08-15,-0.0588,1,gazette.com,Colorado Springs Gazette
2024-08-15,0.051,1,variety.com,Variety
2024-08-15,0.0275,1,finance.yahoo.com,Yahoo! Finance
2024-08-15,-0.2627,1,wfin.com,WFIN
2024-08-15,-0.098,1,democraticunderground.com,Democratic Underground
2024-08-15,-0.0588,1,washingtonexaminer.com,Washington Examiner
2024-08-15,-0.0431,1,dnyuz.com,DNyuz
2024-08-15,-0.2627,1,1010wcsi.com,1010 WCSI
2024-08-15,0.4275,1,tucsonsentinel.com,Tucson Sentinel
2024-08-15,-0.0745,1,resistthemainstream.com,Resist the Mainstream
2024-08-15,-0.098,1,foxnews.com,Fox News
2024-08-15,0.1686,1,thescottishsun.co.uk,The Scottish Sun
2024-08-15,0.1686,1,thesun.co.uk,The Sun
2024-08-15,0.1686,1,thesun.ie,The Irish Sun
2024-08-15,0.1373,13,benzinga.com,Benzinga
2024-08-15,-0.1373,13,thewestsidegazette.com,The Westside Gazette
2024-08-15,-0.1216,1,washingtontimes.com,Washington Times
2024-08-15,0.2,1,finance.yahoo.com,Yahoo! Finance
2024-08-15,0.1843,1,clickorlando.com,WKMG
2024-08-15,0.2627,1,benzinga.com,Benzinga
2024-08-15,0.4353,1,miragenews.com,Mirage News
2024-08-15,0.0196,1,rawstory.com,Raw Story
2024-08-15,0.2078,1,ccenterdispatch.com,Clay Center Dispatch On-Line
2024-08-15,0.2078,1,wfxg.com,WFXG FOX54
2024-08-15,0.1373,1,postandcourier.com,Post and Courier
2024-08-15,-0.1843,1,mix1027.com,WCPZ
2024-08-15,0.3961,1,theconversation.com,The Conversation
2024-08-15,-0.2941,1,wbal.com,WBAL
2024-08-15,0.3882,1,messenger-inquirer.com,Owensboro Messenger-Inquirer
2024-08-15,-0.051,1,legalinsurrection.com,Le·gal In·sur·rec·tion
2024-08-16,-0.1529,1,dnyuz.com,DNyuz
2024-08-16,-0.2941,1,engadget.com,engadget
2024-08-16,0.0431,1,lgbtqnation.com,LGBTQ Nation
2024-08-16,-0.0588,1,thehill.com,The Hill
2024-08-16,0.0745,1,vcstar.com,Ventura County Star
2024-08-16,-0.2706,1,keyt.com,NewsChannel 3-12
2024-08-16,-0.2863,1,kion546.com,KION546
2024-08-16,0.0588,1,gpb.org,Georgia Public Broadcasting
2024-08-16,-0.0745,1,floridapolitics.com,Florida Politics - Campaigns & Elections. Lobbying & Government.
2024-08-16,-0.2314,67,wnax.com,Radio 570 WNAX
2024-08-16,-0.0275,1,theconservativetreehouse.com,The Last Refuge
2024-08-16,-0.0902,1,kansas.com,The Wichita Eagle
2024-08-16,-0.0902,1,thenewstribune.com,The News Tribune
2024-08-16,-0.0902,1,bradenton.com,Bradenton Herald
2024-08-16,-0.1686,1,democraticunderground.com,Democratic Underground
2024-08-16,-0.0039,1,local3news.com,Local3News.com
2024-08-16,-0.0902,1,theolympian.com,The  Olympian
2024-08-16,-0.0902,1,newsobserver.com,The News&Observer
2024-08-16,-0.0902,1,centredaily.com,Centre Daily Times
2024-08-16,-0.0902,1,kansascity.com,The Kansas City Star
2024-08-16,-0.0902,1,sacbee.com,The Sacramento Bee
2024-08-16,-0.0902,1,islandpacket.com,The Island Packet
2024-08-16,-0.0902,1,kentucky.com,Lexington Herald Leader
2024-08-16,-0.0902,1,fresnobee.com,The Fresno Bee
2024-08-16,-0.0902,1,sunherald.com,Sun Herald
2024-08-16,-0.0902,1,miamiherald.com,Miami Herald
2024-08-16,-0.0902,1,thestate.com,The State
2024-08-16,-0.0902,1,charlotteobserver.com,The Charlotte Observer
2024-08-16,-0.0902,1,myrtlebeachonline.com,MyrtleBeachOnline
2024-08-16,-0.0902,1,idahostatesman.com,Idaho Statesman
2024-08-16,-0.0902,1,bnd.com,Belleville News-Democrat
2024-08-16,0.1608,1,dnyuz.com,DNyuz
2024-08-16,0.2627,1,floridapolitics.com,Florida Politics - Campaigns & Elections. Lobbying & Government.
2024-08-16,-0.1451,1,newsweek.com,Newsweek
2024-08-16,-0.1686,1,theguardian.com,The Guardian
2024-08-16,0.3569,1,pressherald.com,Portland Press Herald
2024-08-16,-0.0667,1,eagletribune.com,Eagle-Tribune
2024-08-16,0.1294,1,notesfrompoland.com,Notes From Poland
2024-08-16,-0.0667,1,arcamax.com,ArcaMax
2024-08-16,0.2157,1,pressherald.com,Portland Press Herald
2024-08-16,-0.3412,1,pantagraph.com,pantagraph.com
2024-08-16,0.2,1,polishpoliticsblog.wordpress.com,The Polish Politics Blog
2024-08-16,-0.1765,34,counterpunch.org,Counter Punch
2024-08-16,0.1843,1,ft.com,Financial Times News
2024-08-16,-0.0745,1,idahostatesman.com,Idaho Statesman
2024-08-16,-0.0745,1,heraldonline.com,The Herald
2024-08-16,-0.0745,1,kansascity.com,The Kansas City Star
2024-08-16,-0.0745,1,kansas.com,The Wichita Eagle
2024-08-16,-0.0745,1,bradenton.com,Bradenton Herald
2024-08-16,-0.0745,1,miamiherald.com,Miami Herald
2024-08-16,-0.0745,1,star-telegram.com,Fort Worth Star-Telegram
2024-08-16,-0.1294,1,detroitnews.com,The Detroit News
2024-08-16,-0.2863,1,waaytv.com,WAAY TV 31
2024-08-16,-0.2706,1,keyt.com,NewsChannel 3-12
2024-08-16,-0.2863,1,kion546.com,KION546
2024-08-16,-0.2863,1,wxow.com,WXOW
2024-08-16,-0.0353,1,dnyuz.com,DNyuz
2024-08-16,0.0275,1,thedailybeast.com,The Daily Beast
2024-08-16,-0.2863,1,cnn.com,CNN
2024-08-16,0.4353,1,blackvoicenews.com,Black Voice News
2024-08-16,0.1843,1,chinadigitaltimes.net,China Digital Times
2024-08-16,-0.0745,1,fox5atlanta.com,FOX 5 Atlanta
2024-08-16,-0.0039,1,41nbc.com,41NBC News | WMGT-DT
2024-08-16,0.0745,1,punchng.com,Punch Newspapers
2024-08-16,0.1608,1,gvwire.com,GV Wire
2024-08-16,0.051,1,tribune242.com,Tribune242
2024-08-16,0.2,1,coinpedia.org,Coinpedia - Fintech & Cryptocurreny News Media| Crypto Guide
2024-08-16,0.0667,1,ncnewsline.com,NC Newsline
2024-08-16,0.1294,1,theepochtimes.com,www.theepochtimes.com
2024-08-16,-0.1608,1,cbsnews.com,CBS News
2024-08-16,-0.1608,1,cbsnews.com,CBS News
2024-08-16,0.2471,1,nation.africa,Nation
2024-08-16,-0.1922,1,fitsnews.com,FITSNews
2024-08-16,0.1608,1,dnyuz.com,DNyuz
2024-08-16,-0.1608,1,cbsnews.com,CBS News
2024-08-16,0.0588,1,eu.lcsun-news.com,Las Cruces Sun-News
2024-08-16,-0.1137,1,exbulletin.com,ExBulletin
2024-08-16,-0.1765,1,exbulletin.com,ExBulletin
2024-08-16,-0.0824,1,foxnews.com,Fox News
2024-08-16,0.1059,1,d.newswise.com,d.newswise.com
2024-08-16,0.0196,1,dailymirror.lk,Daily Mirror
2024-08-16,0.1216,1,insidebitcoins.com,InsideBitcoins.com
2024-08-16,0.1294,1,adaderana.lk,Ada Derana
2024-08-16,0.2392,1,vinnews.com,vinnews.com
2024-08-16,-0.051,1,timesofindia.indiatimes.com,The Times of India
2024-08-16,0.1059,1,guardian.ng,The Guardian
2024-08-16,0.051,13,ceylontoday.lk,CeylonToday
2024-08-16,0.1059,1,usatoday.com,USA Today
2024-08-16,0.1059,1,d.newswise.com,d.newswise.com
2024-08-16,0.4431,1,d.newswise.com,d.newswise.com
2024-08-16,-0.0431,1,benzinga.com,Benzinga
2024-08-16,-0.2941,1,newsmax.com,NewsMax
2024-08-16,-0.2941,1,newsmax.com,NewsMax
2024-08-16,-0.2941,1,newsmax.com,NewsMax
2024-08-16,-0.0745,1,fox5atlanta.com,FOX 5 Atlanta
2024-08-16,0.2235,1,conservativeangle.com,Brigitte Gabriel
2024-08-16,-0.1765,1,exbulletin.com,ExBulletin
2024-08-16,0.1059,1,d.newswise.com,d.newswise.com
2024-08-16,0.4431,1,d.newswise.com,d.newswise.com
2024-08-16,-0.2706,1,rawstory.com,Raw Story
2024-08-16,0.0118,1,the-sun.com,The US Sun
2024-08-16,0.1137,1,independent.co.uk,The Independent
2024-08-16,0.2235,1,dailywire.com,The Daily Wire
2024-08-16,-0.2627,1,rawstory.com,Raw Story
2024-08-16,0.0824,1,newsx.com,NewsX
2024-08-17,0.5216,1,ghanamma.com,Ghanamma.com
2024-08-17,-0.2863,1,conservativefiringline.com,Conservative Firing Line
2024-08-17,0.1137,1,wsfltv.com,WSFL
2024-08-17,0.1137,1,kjrh.com,KJRH
2024-08-17,0.1137,1,wcpo.com,WCPO
2024-08-17,0.3098,1,ca.news.yahoo.com,Yahoo
2024-08-17,0.1137,1,denver7.com,Denver 7 Colorado News (KMGH)
2024-08-17,0.1137,1,newschannel5.com,WTVF
2024-08-17,0.1137,1,wkbw.com,WKBW
2024-08-17,0.1137,1,abcactionnews.com,WFTS
2024-08-17,0.1137,1,ksby.com,KSBY
2024-08-17,0.1137,1,10news.com,KGTV
2024-08-17,0.1137,1,wptv.com,WPTV
2024-08-17,0.1922,1,triblive.com,TribLIVE
2024-08-17,0.1137,1,koaa.com,KOAA
2024-08-17,0.1137,1,fox13now.com,KSTU
2024-08-17,0.1137,1,abc15.com,abc15 Arizona
2024-08-17,0.1137,1,kxxv.com,KXXV
2024-08-17,0.3098,1,tvline.com,TVLine
2024-08-17,0.1294,1,inforum.com,INFORUM
2024-08-17,-0.051,1,noqreport.com,"NOQ Report - News, Opinions, and Questions for Conservatives and Christians"
2024-08-17,0.0196,1,gizmodo.com,Gizmodo
2024-08-17,0.4118,1,ghanaweb.com,GhanaWeb
2024-08-17,-0.1765,1,internewscast.com,Internewscast Journal
2024-08-17,0.3098,13,psu.edu,psu.edu
2024-08-17,-0.051,1,naturalnews.com,NaturalNews.com
2024-08-17,0.0196,1,naturalnews.com,NaturalNews.com
2024-08-17,0.1059,1,naturalnews.com,NaturalNews.com
2024-08-17,-0.2549,1,naturalnews.com,NaturalNews.com
2024-08-17,0.1059,1,sundayobserver.lk,Sunday Observer
2024-08-17,-0.0196,1,realclearpolitics.com,Real Clear Politics
2024-08-17,0.1137,1,timesnownews.com,TimesNow
2024-08-17,0.0902,1,conservativeangle.com,Brigitte Gabriel
2024-08-17,0.3176,1,samlin001.medium.com,Medium
2024-08-17,-0.2941,13,idahostatesman.com,Idaho Statesman
2024-08-17,-0.2941,13,thestate.com,The State
2024-08-17,-0.2941,13,sacbee.com,The Sacramento Bee
2024-08-17,0.0902,1,wnd.com,WND
2024-08-17,-0.2941,13,kansas.com,The Wichita Eagle
2024-08-17,-0.2941,13,thenewstribune.com,The News Tribune
2024-08-17,-0.2941,13,charlotteobserver.com,The Charlotte Observer
2024-08-17,-0.2941,13,bradenton.com,Bradenton Herald
2024-08-17,-0.2941,13,fresnobee.com,The Fresno Bee
2024-08-17,-0.2941,13,newsobserver.com,The News&Observer
2024-08-17,-0.2941,13,sanluisobispo.com,The Tribune
2024-08-17,-0.2941,13,miamiherald.com,Miami Herald
2024-08-17,-0.2941,13,star-telegram.com,Fort Worth Star-Telegram
2024-08-17,-0.2941,13,centredaily.com,Centre Daily Times
2024-08-17,0.1843,1,norfolkdailynews.com,The Norfolk Daily News
2024-08-17,-0.2941,13,theolympian.com,The  Olympian
2024-08-17,-0.2941,13,heraldonline.com,The Herald
2024-08-17,-0.2941,13,kansascity.com,The Kansas City Star
2024-08-17,-0.2941,13,sunherald.com,Sun Herald
2024-08-17,-0.2941,13,kentucky.com,Lexington Herald Leader
2024-08-17,-0.0039,1,gazette.com,Colorado Springs Gazette
2024-08-17,-0.0196,13,newsweek.com,Newsweek
2024-08-17,0.2706,1,resistthemainstream.com,Resist the Mainstream
2024-08-17,-0.0039,1,washingtonexaminer.com,Washington Examiner
2024-08-17,0.1608,1,deadline.com,Deadline
2024-08-17,0.0196,1,hindustantimes.com,Hindustan Times
2024-08-17,-0.1216,1,benzinga.com,Benzinga
2024-08-17,-0.1686,1,redstate.com,Redstate
2024-08-17,0.0745,1,motherjones.com,Mother Jones
2024-08-17,0.1843,1,benzinga.com,Benzinga
2024-08-17,-0.0824,1,wbrc.com,https://www.wbrc.com
2024-08-17,-0.0118,1,economictimes.indiatimes.com,Economic Times
2024-08-17,0.1059,1,crypto.news,crypto.news
2024-08-17,0.4118,1,techxplore.com,Tech Xplore
2024-08-17,-0.0745,1,wired.com,Wired
2024-08-17,0.1922,1,dnyuz.com,DNyuz
2024-08-17,0.1922,1,time.com,TIME
2024-08-17,0.0275,1,newsdirectory3.com,News Directory 3
2024-08-17,-0.2157,1,fitsnews.com,FITSNews
2024-08-17,0.1529,1,investing.com,Investing.com
2024-08-17,0.1529,1,uk.investing.com,Investing.com UK
2024-08-17,0.2471,1,jakartaglobe.id,Jakarta Globe
2024-08-17,0.0588,13,forevernews.in,Forever NEWS
2024-08-17,-0.0039,1,cointelegraph.com,Cointelegraph
2024-08-17,0.1765,13,jamaica-gleaner.com,Jamaica Gleaner
2024-08-17,0.0667,1,ft.com,Financial Times News
2024-08-17,0.2392,1,foreignaffairs.co.nz,foreignaffairs.co.nz
2024-08-17,0.1686,1,thehill.com,The Hill
2024-08-17,-0.2863,1,wivb.com,wivb4
2024-08-17,-0.2549,1,sbsun.com,San Bernardino Sun
2024-08-17,-0.2549,1,redlandsdailyfacts.com,Redlands Daily Facts
2024-08-17,0.098,1,northplattebulletin.com,North Platte Bulletin
2024-08-17,-0.2,1,shorenewsnetwork.com,Shore News Network
2024-08-17,-0.098,1,foxwilmington.com,foxwilmington.com
2024-08-17,0.0745,1,legalnewsline.com,Legal Newsline
2024-08-17,0.1686,13,essence.com,Essence
2024-08-18,0.1373,1,newsadvance.com,NewsAdvance.com
2024-08-18,-0.0039,1,conservativefiringline.com,Conservative Firing Line
2024-08-18,0.1686,1,ghanamma.com,Ghanamma.com
2024-08-18,0.1922,1,townhall.com,Townhall
2024-08-18,-0.1608,1,m.jpost.com,The Jerusalem Post | JPost.com
2024-08-18,0.0196,1,jpost.com,The Jerusalem Post
2024-08-18,0.2627,1,cbs17.com,CBS17.com
2024-08-18,0.0745,1,usatoday.com,USA Today
2024-08-18,0.1373,1,kidotalkradio.com,KIDO Talk Radio
2024-08-18,-0.1373,1,newsdirectory3.com,News Directory 3
2024-08-18,0.0039,1,the-sun.com,The US Sun
2024-08-18,0.3725,1,peacefmonline.com,Peace Fm Online - Ghana News
2024-08-18,0.3647,1,breitbart.com,Breitbart
2024-08-18,0.2784,1,breitbart.com,Breitbart
2024-08-18,0.3412,1,home.nzcity.co.nz,NZCity
2024-08-18,0.051,13,thestatesman.com,The Statesman
2024-08-18,0.1686,1,abc7ny.com,ABC7 New York
2024-08-18,0.1686,1,abc7chicago.com,ABC7 Chicago
2024-08-18,0.1686,1,6abc.com,6abc Action News
2024-08-18,0.1373,1,businessday.ng,Businessday NG
2024-08-18,0.1686,1,abc11.com,abc11 News
2024-08-18,0.1686,1,abc30.com,ABC30 News
2024-08-18,0.1686,1,abc7news.com,ABC7 News
2024-08-18,0.1686,1,abc7.com,ABC7
2024-08-18,0.1686,1,abc13.com,abc13 News
2024-08-18,0.1373,1,smh.com.au,The Sydney Morning Herald
2024-08-18,0.1373,1,watoday.com.au,WAtoday
2024-08-18,0.1373,1,theage.com.au,The Age
2024-08-18,0.1373,1,brisbanetimes.com.au,Brisbane Times
2024-08-18,-0.2549,1,democraticunderground.com,Democratic Underground
2024-08-18,0.1608,1,nytimes.com,The New York Times
2024-08-18,0.3255,1,myjoyonline.com,MyJoyOnline.com
2024-08-18,0.3961,1,exbulletin.com,ExBulletin
2024-08-18,0.0667,1,aol.com,Aol
2024-08-18,0.2863,1,en.bitcoinsistemi.com,Bitcoin Sistemi
2024-08-18,0.2784,1,postandcourier.com,Post and Courier
2024-08-18,0.0275,1,khaama.com,The Khaama Press News Agency
2024-08-18,0.2863,1,ghanaweb.com,GhanaWeb
2024-08-18,0.5137,1,nybreaking.com,NY Breaking News
2024-08-18,0.3725,1,dailymail.co.uk,Daily Mail Online
2024-08-18,0.1922,1,gobankingrates.com,GOBankingRates
2024-08-18,0.0275,1,ca.finance.yahoo.com,Yahoo! Finance
2024-08-18,0.0745,1,finance.yahoo.com,Yahoo! Finance
2024-08-18,-0.2392,1,redstate.com,Redstate
2024-08-18,-0.1059,1,ca.news.yahoo.com,Yahoo
2024-08-18,-0.1059,1,yahoo.com,Yahoo
2024-08-18,-0.0431,1,independentsentinel.com,www.independentsentinel.com
2024-08-18,0.0431,1,noqreport.com,"NOQ Report - News, Opinions, and Questions for Conservatives and Christians"
2024-08-18,0.0667,1,exbulletin.com,ExBulletin
2024-08-18,-0.0431,1,yorkdispatch.com,York Dispatch
2024-08-18,0.1451,1,yahoo.com,Yahoo
2024-08-18,0.0588,1,usatoday.com,USA Today
2024-08-18,0.0745,1,ca.style.yahoo.com,Yahoo!
2024-08-18,0.0824,1,dailysignal.com,The Daily Signal
2024-08-18,0.0588,1,app.com,Asbury Park Press
2024-08-18,-0.0431,1,democraticunderground.com,Democratic Underground
2024-08-18,0.0431,1,finance.yahoo.com,Yahoo! Finance
2024-08-18,0.2627,1,myfox8.com,myfox8.com
2024-08-18,0.3255,13,postandcourier.com,Post and Courier
2024-08-18,0.0745,1,press-citizen.com,Iowa City Press-Citizen
2024-08-18,0.0745,1,eu.amestrib.com,Ames Tribune
2024-08-18,0.051,1,colombogazette.com,Colombo Gazette
2024-08-18,0.0745,1,desmoinesregister.com,Des Moines Register
2024-08-18,-0.0902,1,newsweek.com,Newsweek
2024-08-18,0.3333,1,truthout.org,Truthout
2024-08-18,0.0902,1,postandcourier.com,Post and Courier
2024-08-18,0.0039,1,redstate.com,Redstate
2024-08-18,-0.0275,13,tjvnews.com,The Jewish Voice
2024-08-18,0.1608,1,cbsnews.com,CBS News
2024-08-18,-0.0745,1,exbulletin.com,ExBulletin
2024-08-18,-0.2078,1,wordinblack.com,The Seattle Medium
2024-08-18,0.0824,1,democraticunderground.com,Democratic Underground
2024-08-18,0.2863,1,kansascity.com,The Kansas City Star
2024-08-18,0.2549,1,heraldonline.com,The Herald
2024-08-18,0.2863,1,thenewstribune.com,The News Tribune
2024-08-18,0.2863,1,kentucky.com,Lexington Herald Leader
2024-08-18,0.1373,1,tribune.com.pk,The Express Tribune
2024-08-18,0.2863,1,sanluisobispo.com,The Tribune
2024-08-18,0.2863,1,idahostatesman.com,Idaho Statesman
2024-08-19,0.1294,1,ekathimerini.com,Ekathimerini
2024-08-19,0.0588,1,gazette.com,Colorado Springs Gazette
2024-08-19,0.302,1,matzav.com,matzav.com
2024-08-19,0.3412,1,thebitjournal.com,The Bit Journal
2024-08-19,0.1843,1,heraldextra.com,Daily Herald
2024-08-19,0.0588,1,conservativeangle.com,Brigitte Gabriel
2024-08-19,0.0588,1,washingtonexaminer.com,Washington Examiner
2024-08-19,0.0039,1,timesofindia.indiatimes.com,The Times of India
2024-08-19,0.1608,1,nytimes.com,The New York Times
2024-08-19,0.2235,13,postandcourier.com,Post and Courier
2024-08-19,0.5686,1,en.tempo.co,TEMPO.CO
2024-08-19,-0.0118,1,econotimes.com,EconoTimes
2024-08-19,0.2941,1,timesofindia.indiatimes.com,The Times of India
2024-08-19,0.1686,1,taiwannews.com.tw,Taiwan News
2024-08-19,0.3882,1,thebitjournal.com,The Bit Journal
2024-08-19,0.0275,1,yosefardi.com,yosefardi.com
2024-08-19,-0.0353,1,indiatoday.in,India Today
2024-08-19,0.2863,1,exbulletin.com,ExBulletin
2024-08-19,-0.0196,1,bullfrag.com,Bullfrag
2024-08-19,0.1608,1,inc.com,Inc.com
2024-08-19,0.3882,1,gazette.com,Colorado Springs Gazette
2024-08-19,0.1608,1,cbsnews.com,CBS News
2024-08-19,0.2392,1,island.lk,The Island
2024-08-19,0.1922,1,en.tempo.co,TEMPO.CO
2024-08-19,0.0353,1,foxwilmington.com,foxwilmington.com
2024-08-19,0.1765,1,dnyuz.com,DNyuz
2024-08-19,-0.2314,1,foxnews.com,Fox News
2024-08-19,0.3882,1,washingtonexaminer.com,Washington Examiner
2024-08-19,-0.0118,1,internewscast.com,Internewscast Journal
2024-08-19,0.051,1,rawstory.com,Raw Story
2024-08-19,0.1451,1,mycentraloregon.com,MyCentralOregon.com
2024-08-19,0.1294,1,eastbaytimes.com,East Bay Times
2024-08-19,0.1059,1,dnyuz.com,DNyuz
2024-08-19,0.1451,1,ktbb.com,KTBB
2024-08-19,0.3333,1,newsweek.com,Newsweek
2024-08-19,0.1294,1,mercurynews.com,San Jose Mercury News
2024-08-19,0.2157,1,13wmaz.com,WMAZ
2024-08-19,0.0902,1,seattletimes.com,The Seattle Times
2024-08-19,0.0902,1,nypost.com,New York Post
2024-08-19,0.1059,1,cbsnews.com,CBS News
2024-08-19,-0.098,1,hjnews.com,The Herald Journal
2024-08-19,-0.349,1,rt.com,RT
2024-08-19,0.051,1,theglobalherald.com,The Global Herald
2024-08-20,-0.0275,1,stopdebankiers.com,SDB
2024-08-20,0.1922,1,newsroomodisha.com,News Room Odisha
2024-08-20,0.0196,1,postandcourier.com,Post and Courier
2024-08-20,0.2235,1,latestly.com,LatestLY
2024-08-20,0.0275,13,en.irna.ir,IRNA English
2024-08-20,0.3333,1,telanganatoday.com,Telangana Today
2024-08-20,0.0667,1,bizenglish.adaderana.lk,Adaderana Biz English | Sri Lanka Business News
2024-08-20,0.1922,1,munsifdaily.com,The Munsif Daily | Latest News India | World News | National and International Headlines
2024-08-20,0.3255,1,mangalorean.com,Mangalorean.com
2024-08-20,0.2549,1,devdiscourse.com,Devdiscourse
2024-08-20,0.5529,1,weeklyvoice.com,Weekly Voice
2024-08-20,0.5529,1,weeklyvoice.com,Weekly Voice
2024-08-20,0.1451,1,abc7.com,ABC7
2024-08-20,0.2863,1,socialnews.xyz,Social News XYZ
2024-08-20,0.1451,1,abc7ny.com,ABC7 New York
2024-08-20,-0.1529,1,hjnews.com,The Herald Journal
2024-08-20,-0.2706,1,fox28spokane.com,FOX 28 Spokane
2024-08-20,0.1529,1,idahostatejournal.com,Idaho State Journal
2024-08-20,0.1608,1,kyivindependent.com,The Kyiv Independent
2024-08-20,0.2235,1,miragenews.com,Mirage News
2024-08-20,-0.0745,1,santamariatimes.com,Santa Maria Times
2024-08-20,-0.0118,1,kulr8.com,KULR-8 Local News
2024-08-20,0.0118,1,tolerance.ca,Tolerance
2024-08-20,0.098,1,onlanka.com,ONLANKA News :. Latest Sri Lanka Breaking News Updates | Lanka News
2024-08-20,-0.0588,1,nytimes.com,The New York Times
2024-08-20,-0.0745,1,thepeterboroughexaminer.com,thepeterboroughexaminer.com
2024-08-20,0.2941,1,sasktoday.ca,SaskToday.ca
2024-08-20,0.2784,1,wxow.com,WXOW
2024-08-20,0.2235,1,hrw.org,Human Rights Watch
2024-08-20,-0.1922,1,dailynews.com,Daily News
2024-08-20,0.2941,1,timescolonist.com,Times Colonist
2024-08-20,0.0118,1,register-herald.com,Beckley Register-Herald
2024-08-20,-0.0196,1,mercurynews.com,San Jose Mercury News
2024-08-20,0.0353,1,gazette.com,Colorado Springs Gazette
2024-08-20,-0.0588,13,wlky.com,WLKY
2024-08-20,0.0118,1,nbcrightnow.com,NBC Right Now
2024-08-20,-0.0745,1,fox41yakima.com,FOX 11 41 Tri Cities Yakima
2024-08-20,0.0667,1,kentucky.com,Lexington Herald Leader
2024-08-20,-0.0196,1,trentonian.com,The Trentonian
2024-08-20,0.0118,1,thestar.com,The Star
2024-08-20,0.0353,1,eagletribune.com,Eagle-Tribune
2024-08-20,0.0118,1,wxow.com,WXOW
2024-08-20,-0.2784,1,internewscast.com,Internewscast Journal
2024-08-20,-0.0196,1,hosted.ap.org,Associated Press
2024-08-20,-0.0196,1,dailylocal.com,Daily Local News
2024-08-20,-0.0196,1,sandiegouniontribune.com,San Diego Union-Tribune
2024-08-20,-0.0196,1,eastbaytimes.com,East Bay Times
2024-08-20,-0.0196,1,delcotimes.com,The Delaware County Daily Times
2024-08-20,0.0275,1,twincities.com,Twin Cities
2024-08-20,-0.098,1,econotimes.com,EconoTimes
2024-08-20,0.0667,1,charlotteobserver.com,The Charlotte Observer
2024-08-20,-0.1216,1,nybreaking.com,NY Breaking News
2024-08-20,0.1451,1,arcamax.com,ArcaMax
2024-08-20,0.1451,1,montereyherald.com,Monterey Herald
2024-08-20,0.0196,1,en.mehrnews.com,Mehr News Agency
2024-08-20,0.0667,1,kansascity.com,The Kansas City Star
2024-08-20,0.0667,1,miamiherald.com,Miami Herald
2024-08-20,0.1922,1,mlive.com,mlive
2024-08-20,0.0667,1,heraldonline.com,The Herald
2024-08-20,0.0667,1,bnd.com,Belleville News-Democrat
2024-08-20,0.0667,1,idahostatesman.com,Idaho Statesman
2024-08-20,0.0667,1,centredaily.com,Centre Daily Times
2024-08-20,0.0667,1,newsobserver.com,The News&Observer
2024-08-20,0.0667,1,sacbee.com,The Sacramento Bee
2024-08-20,0.0667,1,sanluisobispo.com,The Tribune
2024-08-20,0.0667,1,theolympian.com,The  Olympian
2024-08-20,0.0353,13,en.irna.ir,IRNA English
2024-08-20,0.0353,13,en.irna.ir,IRNA English
